RICO_scannet_1_2024_04_24_22_01_38 [107] (239/465): loss = 0.03633269667625427, rgb_loss = 0.025083940476179123, eikonal_loss = 0.03088824264705181, bg_render_loss = 0.0, lop_loss = 1.7596933332697517e-07, lrd_loss = 0.0, semantic_loss = 0.0032122251577675343, smooth_loss = 0.0, depth_loss = 0.016637980937957764, normal_l1 = 0.14862149953842163, normal_cos = 0.009619288146495819, psnr = 27.77945327758789
RICO_scannet_1_2024_04_24_22_01_38 [107] (240/465): loss = 0.04704752936959267, rgb_loss = 0.028886117041110992, eikonal_loss = 0.0305167306214571, bg_render_loss = 0.0, lop_loss = 1.90723585546948e-05, lrd_loss = 0.0007069177809171379, semantic_loss = 0.014513708651065826, smooth_loss = 0.0, depth_loss = 0.025142934173345566, normal_l1 = 0.24843420088291168, normal_cos = 0.02092849090695381, psnr = 26.62041473388672
RICO_scannet_1_2024_04_24_22_01_38 [107] (241/465): loss = 0.11566521972417831, rgb_loss = 0.07266681641340256, eikonal_loss = 0.036996472626924515, bg_render_loss = 0.0, lop_loss = 5.895784852327779e-05, lrd_loss = 0.00021267210831865668, semantic_loss = 0.04491700977087021, smooth_loss = 0.0, depth_loss = 0.07029561698436737, normal_l1 = 0.5034396052360535, normal_cos = 0.1424640268087387, psnr = 19.580244064331055
RICO_scannet_1_2024_04_24_22_01_38 [107] (242/465): loss = 0.13657735288143158, rgb_loss = 0.08303587138652802, eikonal_loss = 0.04709235578775406, bg_render_loss = 0.0, lop_loss = 2.9296452339622192e-05, lrd_loss = 2.329171729797963e-05, semantic_loss = 0.08100990206003189, smooth_loss = 0.0, depth_loss = 0.13340723514556885, normal_l1 = 0.5480006337165833, normal_cos = 0.14400900900363922, psnr = 18.648948669433594
RICO_scannet_1_2024_04_24_22_01_38 [107] (243/465): loss = 0.05967008322477341, rgb_loss = 0.03290213271975517, eikonal_loss = 0.041329581290483475, bg_render_loss = 0.0, lop_loss = 3.553487886165385e-06, lrd_loss = 0.0, semantic_loss = 0.019771423190832138, smooth_loss = 0.0, depth_loss = 0.059330135583877563, normal_l1 = 0.3068135976791382, normal_cos = 0.05273130536079407, psnr = 24.662275314331055
RICO_scannet_1_2024_04_24_22_01_38 [107] (244/465): loss = 0.09799350798130035, rgb_loss = 0.07370556145906448, eikonal_loss = 0.036417439579963684, bg_render_loss = 0.0, lop_loss = 9.105899039241194e-07, lrd_loss = 0.0, semantic_loss = 0.002426406368613243, smooth_loss = 0.0, depth_loss = 0.04941730946302414, normal_l1 = 0.29369425773620605, normal_cos = 0.05486969277262688, psnr = 18.553823471069336
RICO_scannet_1_2024_04_24_22_01_38 [107] (245/465): loss = 0.06970962882041931, rgb_loss = 0.02708463929593563, eikonal_loss = 0.03654618561267853, bg_render_loss = 0.09550593793392181, lop_loss = 0.00012877231347374618, lrd_loss = 0.0010117670753970742, semantic_loss = 0.07208850234746933, smooth_loss = 0.0, depth_loss = 0.09454602003097534, normal_l1 = 0.319396436214447, normal_cos = 0.05650130659341812, psnr = 25.686132431030273
RICO_scannet_1_2024_04_24_22_01_38 [107] (246/465): loss = 0.11706212908029556, rgb_loss = 0.07151798903942108, eikonal_loss = 0.05392329394817352, bg_render_loss = 0.0, lop_loss = 1.7741705960361287e-05, lrd_loss = 0.0, semantic_loss = 0.06801700592041016, smooth_loss = 0.0, depth_loss = 0.14437389373779297, normal_l1 = 0.42716601490974426, normal_cos = 0.08659660816192627, psnr = 19.79402732849121
RICO_scannet_1_2024_04_24_22_01_38 [107] (247/465): loss = 0.0520315021276474, rgb_loss = 0.02818172797560692, eikonal_loss = 0.025212682783603668, bg_render_loss = 0.0, lop_loss = 3.4632146707735956e-05, lrd_loss = 0.00031160376965999603, semantic_loss = 0.05961821228265762, smooth_loss = 0.0, depth_loss = 0.10229900479316711, normal_l1 = 0.17467963695526123, normal_cos = 0.024117959663271904, psnr = 28.33368492126465
RICO_scannet_1_2024_04_24_22_01_38 [107] (248/465): loss = 0.05170819163322449, rgb_loss = 0.026934489607810974, eikonal_loss = 0.03154969960451126, bg_render_loss = 0.0, lop_loss = 3.261601159465499e-05, lrd_loss = 7.722996087977663e-05, semantic_loss = 0.0403905026614666, smooth_loss = 0.0, depth_loss = 0.03742537274956703, normal_l1 = 0.3009774386882782, normal_cos = 0.055564045906066895, psnr = 26.558502197265625
RICO_scannet_1_2024_04_24_22_01_38 [107] (249/465): loss = 0.11008721590042114, rgb_loss = 0.0727415382862091, eikonal_loss = 0.05363892391324043, bg_render_loss = 0.0, lop_loss = 2.3214834072859958e-05, lrd_loss = 0.0, semantic_loss = 0.08910354971885681, smooth_loss = 0.0, depth_loss = 0.08324462175369263, normal_l1 = 0.3960605263710022, normal_cos = 0.05939554423093796, psnr = 19.360294342041016
RICO_scannet_1_2024_04_24_22_01_38 [107] (250/465): loss = 0.07589461654424667, rgb_loss = 0.04627883434295654, eikonal_loss = 0.03434666246175766, bg_render_loss = 0.0, lop_loss = 6.266845957725309e-06, lrd_loss = 0.0, semantic_loss = 0.031746137887239456, smooth_loss = 0.0, depth_loss = 0.05327067896723747, normal_l1 = 0.3678579330444336, normal_cos = 0.05816030502319336, psnr = 20.375398635864258
RICO_scannet_1_2024_04_24_22_01_38 [107] (251/465): loss = 0.11211254447698593, rgb_loss = 0.0781935378909111, eikonal_loss = 0.036181602627038956, bg_render_loss = 0.0, lop_loss = 7.837683710931742e-07, lrd_loss = 0.0, semantic_loss = 0.0027388795278966427, smooth_loss = 0.0, depth_loss = 0.07643607258796692, normal_l1 = 0.4137169122695923, normal_cos = 0.07341667264699936, psnr = 17.551511764526367
RICO_scannet_1_2024_04_24_22_01_38 [107] (252/465): loss = 0.13125701248645782, rgb_loss = 0.08423827588558197, eikonal_loss = 0.053090900182724, bg_render_loss = 0.0, lop_loss = 1.4182772247295361e-05, lrd_loss = 0.0, semantic_loss = 0.07306712865829468, smooth_loss = 0.0, depth_loss = 0.17563386261463165, normal_l1 = 0.40612897276878357, normal_cos = 0.0714050829410553, psnr = 18.16758918762207
RICO_scannet_1_2024_04_24_22_01_38 [107] (253/465): loss = 0.08996981382369995, rgb_loss = 0.06119410693645477, eikonal_loss = 0.048977408558130264, bg_render_loss = 0.0, lop_loss = 8.394491487706546e-06, lrd_loss = 0.0, semantic_loss = 0.010134999640285969, smooth_loss = 0.0, depth_loss = 0.06836231052875519, normal_l1 = 0.33012357354164124, normal_cos = 0.05156370624899864, psnr = 19.91254425048828
RICO_scannet_1_2024_04_24_22_01_38 [107] (254/465): loss = 0.13009072840213776, rgb_loss = 0.07712630927562714, eikonal_loss = 0.06268148869276047, bg_render_loss = 0.0, lop_loss = 3.4939479519380257e-05, lrd_loss = 0.0, semantic_loss = 0.13692675530910492, smooth_loss = 0.0, depth_loss = 0.1880994439125061, normal_l1 = 0.4307107925415039, normal_cos = 0.08008606731891632, psnr = 19.617965698242188
RICO_scannet_1_2024_04_24_22_01_38 [107] (255/465): loss = 0.12349946796894073, rgb_loss = 0.06953822821378708, eikonal_loss = 0.02682793326675892, bg_render_loss = 0.0, lop_loss = 5.186701673665084e-05, lrd_loss = 0.00036215095315128565, semantic_loss = 0.09007617086172104, smooth_loss = 0.0, depth_loss = 0.17653663456439972, normal_l1 = 0.5030745267868042, normal_cos = 0.12336008250713348, psnr = 20.50216293334961
RICO_scannet_1_2024_04_24_22_01_38 [107] (256/465): loss = 0.09809651970863342, rgb_loss = 0.06250283122062683, eikonal_loss = 0.048119448125362396, bg_render_loss = 0.0, lop_loss = 4.3764186557382345e-05, lrd_loss = 1.7119371477747336e-05, semantic_loss = 0.05914254114031792, smooth_loss = 0.0, depth_loss = 0.09086441248655319, normal_l1 = 0.37452274560928345, normal_cos = 0.06006695330142975, psnr = 20.807687759399414
RICO_scannet_1_2024_04_24_22_01_38 [107] (257/465): loss = 0.04728248342871666, rgb_loss = 0.019768834114074707, eikonal_loss = 0.030954906716942787, bg_render_loss = 0.0, lop_loss = 0.00016472027346026152, lrd_loss = 0.00016157857317011803, semantic_loss = 0.10364468395709991, smooth_loss = 0.0, depth_loss = 0.06600183248519897, normal_l1 = 0.2521021366119385, normal_cos = 0.05164390057325363, psnr = 30.086681365966797
RICO_scannet_1_2024_04_24_22_01_38 [107] (258/465): loss = 0.07543863356113434, rgb_loss = 0.02469155192375183, eikonal_loss = 0.028728274628520012, bg_render_loss = 0.0, lop_loss = 4.79351838293951e-05, lrd_loss = 0.0004891568096354604, semantic_loss = 0.052138637751340866, smooth_loss = 0.0, depth_loss = 0.17671561241149902, normal_l1 = 0.43271490931510925, normal_cos = 0.15728211402893066, psnr = 28.727920532226562
RICO_scannet_1_2024_04_24_22_01_38 [107] (259/465): loss = 0.046540483832359314, rgb_loss = 0.02985379844903946, eikonal_loss = 0.03992535546422005, bg_render_loss = 0.0, lop_loss = 3.7904089822404785e-07, lrd_loss = 0.0, semantic_loss = 0.0029724857304245234, smooth_loss = 0.0, depth_loss = 0.027013231068849564, normal_l1 = 0.21509569883346558, normal_cos = 0.022307435050606728, psnr = 27.61781883239746
RICO_scannet_1_2024_04_24_22_01_38 [107] (260/465): loss = 0.05471976101398468, rgb_loss = 0.03182613104581833, eikonal_loss = 0.032258156687021255, bg_render_loss = 0.0, lop_loss = 0.00010848481178982183, lrd_loss = 0.00042073801159858704, semantic_loss = 0.06531985104084015, smooth_loss = 0.0, depth_loss = 0.06074701249599457, normal_l1 = 0.22250238060951233, normal_cos = 0.028303731232881546, psnr = 25.825490951538086
RICO_scannet_1_2024_04_24_22_01_38 [107] (261/465): loss = 0.05228370800614357, rgb_loss = 0.018415415659546852, eikonal_loss = 0.028125237673521042, bg_render_loss = 0.0, lop_loss = 0.00017205864423885942, lrd_loss = 0.000126349157653749, semantic_loss = 0.09198965132236481, smooth_loss = 0.0, depth_loss = 0.09018197655677795, normal_l1 = 0.35364484786987305, normal_cos = 0.04104333743453026, psnr = 30.84406280517578
RICO_scannet_1_2024_04_24_22_01_38 [107] (262/465): loss = 0.09776017814874649, rgb_loss = 0.06775807589292526, eikonal_loss = 0.04135854169726372, bg_render_loss = 0.0, lop_loss = 8.808628138012864e-08, lrd_loss = 0.0, semantic_loss = 0.0028917056042701006, smooth_loss = 0.0, depth_loss = 0.07180221378803253, normal_l1 = 0.34423306584358215, normal_cos = 0.06853245943784714, psnr = 19.123674392700195
RICO_scannet_1_2024_04_24_22_01_38 [107] (263/465): loss = 0.05759352445602417, rgb_loss = 0.03079080581665039, eikonal_loss = 0.031431637704372406, bg_render_loss = 0.0, lop_loss = 0.00018576729053165764, lrd_loss = 0.0017763091018423438, semantic_loss = 0.09868785738945007, smooth_loss = 0.0, depth_loss = 0.0661858320236206, normal_l1 = 0.2630762457847595, normal_cos = 0.02630041167140007, psnr = 25.102569580078125
RICO_scannet_1_2024_04_24_22_01_38 [107] (264/465): loss = 0.05626627430319786, rgb_loss = 0.0372658371925354, eikonal_loss = 0.02977857179939747, bg_render_loss = 0.0, lop_loss = 4.518839341471903e-05, lrd_loss = 4.0224887925432995e-05, semantic_loss = 0.008292973041534424, smooth_loss = 0.0, depth_loss = 0.06270257383584976, normal_l1 = 0.19909700751304626, normal_cos = 0.01892280951142311, psnr = 23.884559631347656
RICO_scannet_1_2024_04_24_22_01_38 [107] (265/465): loss = 0.08179671317338943, rgb_loss = 0.0403236523270607, eikonal_loss = 0.03743747994303703, bg_render_loss = 0.045972760766744614, lop_loss = 0.0001582699187565595, lrd_loss = 2.0512447008513846e-05, semantic_loss = 0.13339966535568237, smooth_loss = 0.0, depth_loss = 0.09205712378025055, normal_l1 = 0.3526354730129242, normal_cos = 0.056251078844070435, psnr = 23.296812057495117
RICO_scannet_1_2024_04_24_22_01_38 [107] (266/465): loss = 0.05597217008471489, rgb_loss = 0.029108112677931786, eikonal_loss = 0.039466068148612976, bg_render_loss = 0.0, lop_loss = 3.339028262416832e-05, lrd_loss = 0.00010208853927906603, semantic_loss = 0.02310323901474476, smooth_loss = 0.0, depth_loss = 0.09534109383821487, normal_l1 = 0.2565176486968994, normal_cos = 0.031861767172813416, psnr = 26.431528091430664
RICO_scannet_1_2024_04_24_22_01_38 [107] (267/465): loss = 0.04688413068652153, rgb_loss = 0.029198115691542625, eikonal_loss = 0.028987064957618713, bg_render_loss = 0.0, lop_loss = 4.865192386205308e-05, lrd_loss = 0.0003270248416811228, semantic_loss = 0.025846226140856743, smooth_loss = 0.0, depth_loss = 0.031489741057157516, normal_l1 = 0.21949218213558197, normal_cos = 0.020833220332860947, psnr = 26.684255599975586
RICO_scannet_1_2024_04_24_22_01_38 [107] (268/465): loss = 0.06265967339277267, rgb_loss = 0.03433496505022049, eikonal_loss = 0.04123184457421303, bg_render_loss = 0.0, lop_loss = 8.172464004019275e-05, lrd_loss = 3.690085941343568e-05, semantic_loss = 0.100397028028965, smooth_loss = 0.0, depth_loss = 0.07137049734592438, normal_l1 = 0.263536274433136, normal_cos = 0.03843012824654579, psnr = 22.794876098632812
RICO_scannet_1_2024_04_24_22_01_38 [107] (269/465): loss = 0.10876500606536865, rgb_loss = 0.07035200297832489, eikonal_loss = 0.060051023960113525, bg_render_loss = 0.0, lop_loss = 6.44550018478185e-05, lrd_loss = 2.4629531253594905e-05, semantic_loss = 0.1705610752105713, smooth_loss = 0.0, depth_loss = 0.09206471592187881, normal_l1 = 0.32677215337753296, normal_cos = 0.060680218040943146, psnr = 19.878543853759766
RICO_scannet_1_2024_04_24_22_01_38 [107] (270/465): loss = 0.0807780846953392, rgb_loss = 0.04930274188518524, eikonal_loss = 0.03454049304127693, bg_render_loss = 0.0, lop_loss = 0.00011918934615096077, lrd_loss = 0.000857378588989377, semantic_loss = 0.09570220112800598, smooth_loss = 0.0, depth_loss = 0.06488064676523209, normal_l1 = 0.3357853591442108, normal_cos = 0.05090472102165222, psnr = 21.509689331054688
RICO_scannet_1_2024_04_24_22_01_38 [107] (271/465): loss = 0.10494458675384521, rgb_loss = 0.07073923945426941, eikonal_loss = 0.03436017036437988, bg_render_loss = 0.0, lop_loss = 5.204864095276207e-08, lrd_loss = 0.0, semantic_loss = 0.002425729762762785, smooth_loss = 0.0, depth_loss = 0.07884007692337036, normal_l1 = 0.41934439539909363, normal_cos = 0.0707813948392868, psnr = 18.483383178710938
RICO_scannet_1_2024_04_24_22_01_38 [107] (272/465): loss = 0.06013280898332596, rgb_loss = 0.027995895594358444, eikonal_loss = 0.037384696304798126, bg_render_loss = 0.0, lop_loss = 3.989322794950567e-05, lrd_loss = 7.322635792661458e-05, semantic_loss = 0.11276289075613022, smooth_loss = 0.0, depth_loss = 0.08167477697134018, normal_l1 = 0.30251261591911316, normal_cos = 0.049054794013500214, psnr = 26.35816192626953
RICO_scannet_1_2024_04_24_22_01_38 [107] (273/465): loss = 0.13223904371261597, rgb_loss = 0.08239604532718658, eikonal_loss = 0.06359729170799255, bg_render_loss = 0.0, lop_loss = 1.6391068129451014e-05, lrd_loss = 6.8254807956691366e-06, semantic_loss = 0.11811508983373642, smooth_loss = 0.0, depth_loss = 0.17855317890644073, normal_l1 = 0.40250876545906067, normal_cos = 0.07910902798175812, psnr = 18.568920135498047
RICO_scannet_1_2024_04_24_22_01_38 [107] (274/465): loss = 0.09775460511445999, rgb_loss = 0.06956826150417328, eikonal_loss = 0.04810138791799545, bg_render_loss = 0.0, lop_loss = 2.1456142349052243e-05, lrd_loss = 0.0, semantic_loss = 0.03282193839550018, smooth_loss = 0.0, depth_loss = 0.04103084281086922, normal_l1 = 0.3552969694137573, normal_cos = 0.05196627229452133, psnr = 19.927953720092773
RICO_scannet_1_2024_04_24_22_01_38 [107] (275/465): loss = 0.07754547148942947, rgb_loss = 0.019515778869390488, eikonal_loss = 0.023461265489459038, bg_render_loss = 0.04273143783211708, lop_loss = 5.51787597942166e-05, lrd_loss = 0.0, semantic_loss = 0.09961415827274323, smooth_loss = 0.0, depth_loss = 0.13054724037647247, normal_l1 = 0.6280667781829834, normal_cos = 0.08270659297704697, psnr = 30.755504608154297
RICO_scannet_1_2024_04_24_22_01_38 [107] (276/465): loss = 0.07764076441526413, rgb_loss = 0.05206696316599846, eikonal_loss = 0.03629957139492035, bg_render_loss = 0.0, lop_loss = 0.00013502234651241452, lrd_loss = 0.0004940737271681428, semantic_loss = 0.08677233755588531, smooth_loss = 0.0, depth_loss = 0.04944983497262001, normal_l1 = 0.26927444338798523, normal_cos = 0.03632622957229614, psnr = 21.63178062438965
RICO_scannet_1_2024_04_24_22_01_38 [107] (277/465): loss = 0.10985078662633896, rgb_loss = 0.07167013734579086, eikonal_loss = 0.03541481867432594, bg_render_loss = 0.0, lop_loss = 1.6955951650743373e-05, lrd_loss = 1.3049929293629248e-05, semantic_loss = 0.14632883667945862, smooth_loss = 0.0, depth_loss = 0.09541482478380203, normal_l1 = 0.3443533182144165, normal_cos = 0.07589208334684372, psnr = 19.06824493408203
RICO_scannet_1_2024_04_24_22_01_38 [107] (278/465): loss = 0.0959787368774414, rgb_loss = 0.044927846640348434, eikonal_loss = 0.038278862833976746, bg_render_loss = 0.0, lop_loss = 6.878445856273174e-05, lrd_loss = 0.0, semantic_loss = 0.17918086051940918, smooth_loss = 0.0, depth_loss = 0.15711797773838043, normal_l1 = 0.44443225860595703, normal_cos = 0.0805884599685669, psnr = 22.870811462402344
RICO_scannet_1_2024_04_24_22_01_38 [107] (279/465): loss = 0.06666488200426102, rgb_loss = 0.03941326588392258, eikonal_loss = 0.034819599241018295, bg_render_loss = 0.0, lop_loss = 0.0002404120605206117, lrd_loss = 0.000546509341802448, semantic_loss = 0.11077938228845596, smooth_loss = 0.0, depth_loss = 0.05044926330447197, normal_l1 = 0.28230273723602295, normal_cos = 0.03681411221623421, psnr = 23.192386627197266
RICO_scannet_1_2024_04_24_22_01_38 [107] (280/465): loss = 0.052193522453308105, rgb_loss = 0.029152873903512955, eikonal_loss = 0.03320563584566116, bg_render_loss = 0.0, lop_loss = 4.5748402044409886e-05, lrd_loss = 8.640476153232157e-05, semantic_loss = 0.04970189929008484, smooth_loss = 0.0, depth_loss = 0.04070838913321495, normal_l1 = 0.27173659205436707, normal_cos = 0.034428201615810394, psnr = 25.780916213989258
RICO_scannet_1_2024_04_24_22_01_38 [107] (281/465): loss = 0.15610599517822266, rgb_loss = 0.1014668345451355, eikonal_loss = 0.05643231421709061, bg_render_loss = 0.0, lop_loss = 0.0001449257688364014, lrd_loss = 0.0, semantic_loss = 0.1254277378320694, smooth_loss = 0.0, depth_loss = 0.1342896968126297, normal_l1 = 0.5494415163993835, normal_cos = 0.11769799888134003, psnr = 17.082109451293945
RICO_scannet_1_2024_04_24_22_01_38 [107] (282/465): loss = 0.05616479367017746, rgb_loss = 0.035834066569805145, eikonal_loss = 0.031406011432409286, bg_render_loss = 0.0, lop_loss = 2.1656425815308467e-05, lrd_loss = 0.0, semantic_loss = 0.042450763285160065, smooth_loss = 0.0, depth_loss = 0.046232081949710846, normal_l1 = 0.22659146785736084, normal_cos = 0.022149013355374336, psnr = 24.400774002075195
RICO_scannet_1_2024_04_24_22_01_38 [107] (283/465): loss = 0.057709950953722, rgb_loss = 0.035538818687200546, eikonal_loss = 0.029984615743160248, bg_render_loss = 0.0, lop_loss = 9.54455099417828e-05, lrd_loss = 9.898229473037645e-05, semantic_loss = 0.050110552459955215, smooth_loss = 0.0, depth_loss = 0.07332337647676468, normal_l1 = 0.2080734223127365, normal_cos = 0.018240559846162796, psnr = 24.384929656982422
RICO_scannet_1_2024_04_24_22_01_38 [107] (284/465): loss = 0.04937978833913803, rgb_loss = 0.03314695507287979, eikonal_loss = 0.027853289619088173, bg_render_loss = 0.0, lop_loss = 5.6342556490562856e-05, lrd_loss = 0.000771586608607322, semantic_loss = 0.027222737669944763, smooth_loss = 0.0, depth_loss = 0.026645896956324577, normal_l1 = 0.2030845582485199, normal_cos = 0.0169929601252079, psnr = 24.967180252075195
RICO_scannet_1_2024_04_24_22_01_38 [107] (285/465): loss = 0.109524205327034, rgb_loss = 0.05641663074493408, eikonal_loss = 0.03180839866399765, bg_render_loss = 0.1366311013698578, lop_loss = 9.835904347710311e-05, lrd_loss = 0.0006771929329261184, semantic_loss = 0.1263449341058731, smooth_loss = 0.0, depth_loss = 0.12079434096813202, normal_l1 = 0.35477861762046814, normal_cos = 0.05808649957180023, psnr = 20.326459884643555
RICO_scannet_1_2024_04_24_22_01_38 [107] (286/465): loss = 0.07983533293008804, rgb_loss = 0.0631667971611023, eikonal_loss = 0.03530200198292732, bg_render_loss = 0.0, lop_loss = 9.981092262023594e-06, lrd_loss = 0.0014675367856398225, semantic_loss = 0.016491860151290894, smooth_loss = 0.0, depth_loss = 0.043815966695547104, normal_l1 = 0.17352496087551117, normal_cos = 0.020763233304023743, psnr = 20.149009704589844
RICO_scannet_1_2024_04_24_22_01_38 [107] (287/465): loss = 0.042369745671749115, rgb_loss = 0.02830880507826805, eikonal_loss = 0.03273938596248627, bg_render_loss = 0.0, lop_loss = 1.1886972970387433e-05, lrd_loss = 0.00021772744366899133, semantic_loss = 0.013730393722653389, smooth_loss = 0.0, depth_loss = 0.0173859391361475, normal_l1 = 0.18525443971157074, normal_cos = 0.01700960472226143, psnr = 27.026912689208984
RICO_scannet_1_2024_04_24_22_01_38 [107] (288/465): loss = 0.05471477657556534, rgb_loss = 0.028325777500867844, eikonal_loss = 0.020390775054693222, bg_render_loss = 0.0, lop_loss = 0.00014834548346698284, lrd_loss = 0.0010991471353918314, semantic_loss = 0.06000906601548195, smooth_loss = 0.0, depth_loss = 0.047376811504364014, normal_l1 = 0.3234778046607971, normal_cos = 0.038655586540699005, psnr = 26.407251358032227
RICO_scannet_1_2024_04_24_22_01_38 [107] (289/465): loss = 0.1077117919921875, rgb_loss = 0.06292232871055603, eikonal_loss = 0.06017494574189186, bg_render_loss = 0.0, lop_loss = 5.8524205087451264e-05, lrd_loss = 0.0, semantic_loss = 0.030409876257181168, smooth_loss = 0.0, depth_loss = 0.15270733833312988, normal_l1 = 0.4379059374332428, normal_cos = 0.067848801612854, psnr = 19.435771942138672
RICO_scannet_1_2024_04_24_22_01_38 [107] (290/465): loss = 0.06962219625711441, rgb_loss = 0.03218492493033409, eikonal_loss = 0.030046435073018074, bg_render_loss = 0.0, lop_loss = 7.139235094655305e-05, lrd_loss = 0.00025760705466382205, semantic_loss = 0.15448178350925446, smooth_loss = 0.0, depth_loss = 0.11522183567285538, normal_l1 = 0.30876290798187256, normal_cos = 0.05524897575378418, psnr = 24.091306686401367
RICO_scannet_1_2024_04_24_22_01_38 [107] (291/465): loss = 0.08944608271121979, rgb_loss = 0.04588335007429123, eikonal_loss = 0.03069142997264862, bg_render_loss = 0.0, lop_loss = 4.735334368888289e-05, lrd_loss = 0.00038953713374212384, semantic_loss = 0.029859066009521484, smooth_loss = 0.0, depth_loss = 0.09565813094377518, normal_l1 = 0.5252813100814819, normal_cos = 0.09920462220907211, psnr = 19.77082633972168
RICO_scannet_1_2024_04_24_22_01_38 [107] (292/465): loss = 0.11231925338506699, rgb_loss = 0.07719102501869202, eikonal_loss = 0.05256171151995659, bg_render_loss = 0.0, lop_loss = 3.565346560208127e-05, lrd_loss = 0.0, semantic_loss = 0.008170340210199356, smooth_loss = 0.0, depth_loss = 0.11091272532939911, normal_l1 = 0.3658832013607025, normal_cos = 0.05568647384643555, psnr = 17.895244598388672
RICO_scannet_1_2024_04_24_22_01_38 [107] (293/465): loss = 0.11884307861328125, rgb_loss = 0.07632105052471161, eikonal_loss = 0.051331691443920135, bg_render_loss = 0.0, lop_loss = 2.4952390958787873e-05, lrd_loss = 4.392688879306661e-06, semantic_loss = 0.07190590351819992, smooth_loss = 0.0, depth_loss = 0.09693967550992966, normal_l1 = 0.4497551918029785, normal_cos = 0.09789101034402847, psnr = 19.614364624023438
RICO_scannet_1_2024_04_24_22_01_38 [107] (294/465): loss = 0.07038776576519012, rgb_loss = 0.04329543560743332, eikonal_loss = 0.038875654339790344, bg_render_loss = 0.0, lop_loss = 4.578689913614653e-05, lrd_loss = 0.00019381236052140594, semantic_loss = 0.03490731865167618, smooth_loss = 0.0, depth_loss = 0.09382008016109467, normal_l1 = 0.2567552924156189, normal_cos = 0.03017040155827999, psnr = 22.18268394470215
RICO_scannet_1_2024_04_24_22_01_38 [107] (295/465): loss = 0.09411554038524628, rgb_loss = 0.07155254483222961, eikonal_loss = 0.035908445715904236, bg_render_loss = 0.0, lop_loss = 1.1752105137929902e-06, lrd_loss = 0.0, semantic_loss = 0.0022180986125022173, smooth_loss = 0.0, depth_loss = 0.05270780250430107, normal_l1 = 0.2662596106529236, normal_cos = 0.041899409145116806, psnr = 18.810714721679688
RICO_scannet_1_2024_04_24_22_01_38 [107] (296/465): loss = 0.10422715544700623, rgb_loss = 0.07465694844722748, eikonal_loss = 0.04143982753157616, bg_render_loss = 0.0, lop_loss = 4.568155054585077e-05, lrd_loss = 2.6797557438840158e-05, semantic_loss = 0.11781532317399979, smooth_loss = 0.0, depth_loss = 0.08637432008981705, normal_l1 = 0.2519229054450989, normal_cos = 0.030895419418811798, psnr = 19.29686737060547
RICO_scannet_1_2024_04_24_22_01_38 [107] (297/465): loss = 0.10419262945652008, rgb_loss = 0.06615863740444183, eikonal_loss = 0.03827792406082153, bg_render_loss = 0.0, lop_loss = 3.910071973223239e-05, lrd_loss = 4.411377631186042e-06, semantic_loss = 0.05167047306895256, smooth_loss = 0.0, depth_loss = 0.08344025909900665, normal_l1 = 0.42021268606185913, normal_cos = 0.09388518333435059, psnr = 20.341337203979492
RICO_scannet_1_2024_04_24_22_01_38 [107] (298/465): loss = 0.06200352683663368, rgb_loss = 0.03921027481555939, eikonal_loss = 0.02783145010471344, bg_render_loss = 0.0, lop_loss = 0.00010434355499455705, lrd_loss = 0.0006751890759915113, semantic_loss = 0.034025512635707855, smooth_loss = 0.0, depth_loss = 0.08795686811208725, normal_l1 = 0.2072761505842209, normal_cos = 0.016064299270510674, psnr = 23.552602767944336
RICO_scannet_1_2024_04_24_22_01_38 [107] (299/465): loss = 0.04032566770911217, rgb_loss = 0.02454376220703125, eikonal_loss = 0.04067807272076607, bg_render_loss = 0.0, lop_loss = 2.3908187429810823e-08, lrd_loss = 0.0, semantic_loss = 0.00270033604465425, smooth_loss = 0.0, depth_loss = 0.01670074090361595, normal_l1 = 0.21373270452022552, normal_cos = 0.0256655216217041, psnr = 27.140602111816406
RICO_scannet_1_2024_04_24_22_01_38 [107] (300/465): loss = 0.04912726581096649, rgb_loss = 0.02084381878376007, eikonal_loss = 0.025631533935666084, bg_render_loss = 0.0, lop_loss = 9.875719115370885e-05, lrd_loss = 1.6725831301300786e-05, semantic_loss = 0.09547217190265656, smooth_loss = 0.0, depth_loss = 0.07989437133073807, normal_l1 = 0.2654303312301636, normal_cos = 0.038209643214941025, psnr = 29.234169006347656
RICO_scannet_1_2024_04_24_22_01_38 [107] (301/465): loss = 0.05971880629658699, rgb_loss = 0.03619560971856117, eikonal_loss = 0.02350841835141182, bg_render_loss = 0.0, lop_loss = 6.573034625034779e-05, lrd_loss = 4.6098080929368734e-05, semantic_loss = 0.007770172785967588, smooth_loss = 0.0, depth_loss = 0.04187387600541115, normal_l1 = 0.31717991828918457, normal_cos = 0.0395880863070488, psnr = 24.283367156982422
RICO_scannet_1_2024_04_24_22_01_38 [107] (302/465): loss = 0.10990598052740097, rgb_loss = 0.0714661106467247, eikonal_loss = 0.025141078978776932, bg_render_loss = 0.0, lop_loss = 3.5049284633714706e-05, lrd_loss = 3.034421388292685e-05, semantic_loss = 0.052024152129888535, smooth_loss = 0.0, depth_loss = 0.1687711477279663, normal_l1 = 0.3307642340660095, normal_cos = 0.03359977900981903, psnr = 20.226659774780273
